id,timestamp,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,state,product_type,sub_area,area_m,raion_popul,green_zone_part,indust_part,children_preschool,preschool_quota,preschool_education_centers_raion,children_school,school_quota,school_education_centers_raion,school_education_centers_top_20_raion,hospital_beds_raion,healthcare_centers_raion,university_top_20_raion,sport_objects_raion,additional_education_raion,culture_objects_top_25,culture_objects_top_25_raion,shopping_centers_raion,office_raion,thermal_power_plant_raion,incineration_raion,oil_chemistry_raion,radiation_raion,railroad_terminal_raion,big_market_raion,nuclear_reactor_raion,detention_facility_raion,full_all,male_f,female_f,young_all,young_male,young_female,work_all,work_male,work_female,ekder_all,ekder_male,ekder_female,0_6_all,0_6_male,0_6_female,7_14_all,7_14_male,7_14_female,0_17_all,0_17_male,0_17_female,16_29_all,16_29_male,16_29_female,0_13_all,0_13_male,0_13_female,raion_build_count_with_material_info,build_count_block,build_count_wood,build_count_frame,build_count_brick,build_count_monolith,build_count_panel,build_count_foam,build_count_slag,build_count_mix,raion_build_count_with_builddate_info,build_count_before_1920,build_count_1921-1945,build_count_1946-1970,build_count_1971-1995,build_count_after_1995,ID_metro,metro_min_avto,metro_km_avto,metro_min_walk,metro_km_walk,kindergarten_km,school_km,park_km,green_zone_km,industrial_km,water_treatment_km,cemetery_km,incineration_km,railroad_station_walk_km,railroad_station_walk_min,ID_railroad_station_walk,railroad_station_avto_km,railroad_station_avto_min,ID_railroad_station_avto,public_transport_station_km,public_transport_station_min_walk,water_km,water_1line,mkad_km,ttk_km,sadovoe_km,bulvar_ring_km,kremlin_km,big_road1_km,ID_big_road1,big_road1_1line,big_road2_km,ID_big_road2,railroad_km,railroad_1line,zd_vokzaly_avto_km,ID_railroad_terminal,bus_terminal_avto_km,ID_bus_terminal,oil_chemistry_km,nuclear_reactor_km,radiation_km,power_transmission_line_km,thermal_power_plant_km,ts_km,big_market_km,market_shop_km,fitness_km,swim_pool_km,ice_rink_km,stadium_km,basketball_km,hospice_morgue_km,detention_facility_km,public_healthcare_km,university_km,workplaces_km,shopping_centers_km,office_km,additional_education_km,preschool_km,big_church_km,church_synagogue_km,mosque_km,theater_km,museum_km,exhibition_km,catering_km,ecology,green_part_500,prom_part_500,office_count_500,office_sqm_500,trc_count_500,trc_sqm_500,cafe_count_500,cafe_sum_500_min_price_avg,cafe_sum_500_max_price_avg,cafe_avg_price_500,cafe_count_500_na_price,cafe_count_500_price_500,cafe_count_500_price_1000,cafe_count_500_price_1500,cafe_count_500_price_2500,cafe_count_500_price_4000,cafe_count_500_price_high,big_church_count_500,church_count_500,mosque_count_500,leisure_count_500,sport_count_500,market_count_500,green_part_1000,prom_part_1000,office_count_1000,office_sqm_1000,trc_count_1000,trc_sqm_1000,cafe_count_1000,cafe_sum_1000_min_price_avg,cafe_sum_1000_max_price_avg,cafe_avg_price_1000,cafe_count_1000_na_price,cafe_count_1000_price_500,cafe_count_1000_price_1000,cafe_count_1000_price_1500,cafe_count_1000_price_2500,cafe_count_1000_price_4000,cafe_count_1000_price_high,big_church_count_1000,church_count_1000,mosque_count_1000,leisure_count_1000,sport_count_1000,market_count_1000,green_part_1500,prom_part_1500,office_count_1500,office_sqm_1500,trc_count_1500,trc_sqm_1500,cafe_count_1500,cafe_sum_1500_min_price_avg,cafe_sum_1500_max_price_avg,cafe_avg_price_1500,cafe_count_1500_na_price,cafe_count_1500_price_500,cafe_count_1500_price_1000,cafe_count_1500_price_1500,cafe_count_1500_price_2500,cafe_count_1500_price_4000,cafe_count_1500_price_high,big_church_count_1500,church_count_1500,mosque_count_1500,leisure_count_1500,sport_count_1500,market_count_1500,green_part_2000,prom_part_2000,office_count_2000,office_sqm_2000,trc_count_2000,trc_sqm_2000,cafe_count_2000,cafe_sum_2000_min_price_avg,cafe_sum_2000_max_price_avg,cafe_avg_price_2000,cafe_count_2000_na_price,cafe_count_2000_price_500,cafe_count_2000_price_1000,cafe_count_2000_price_1500,cafe_count_2000_price_2500,cafe_count_2000_price_4000,cafe_count_2000_price_high,big_church_count_2000,church_count_2000,mosque_count_2000,leisure_count_2000,sport_count_2000,market_count_2000,green_part_3000,prom_part_3000,office_count_3000,office_sqm_3000,trc_count_3000,trc_sqm_3000,cafe_count_3000,cafe_sum_3000_min_price_avg,cafe_sum_3000_max_price_avg,cafe_avg_price_3000,cafe_count_3000_na_price,cafe_count_3000_price_500,cafe_count_3000_price_1000,cafe_count_3000_price_1500,cafe_count_3000_price_2500,cafe_count_3000_price_4000,cafe_count_3000_price_high,big_church_count_3000,church_count_3000,mosque_count_3000,leisure_count_3000,sport_count_3000,market_count_3000,green_part_5000,prom_part_5000,office_count_5000,office_sqm_5000,trc_count_5000,trc_sqm_5000,cafe_count_5000,cafe_sum_5000_min_price_avg,cafe_sum_5000_max_price_avg,cafe_avg_price_5000,cafe_count_5000_na_price,cafe_count_5000_price_500,cafe_count_5000_price_1000,cafe_count_5000_price_1500,cafe_count_5000_price_2500,cafe_count_5000_price_4000,cafe_count_5000_price_high,big_church_count_5000,church_count_5000,mosque_count_5000,leisure_count_5000,sport_count_5000,market_count_5000,price_doc
520,2011-12-01,32.0,15.0,,,,,,,,Investment,Nizhegorodskoe,7506452.02,43795,0.007670134,0.486245621,2418,852.0,2,2514,2012.0,3,0,,0,0,7,0,no,0,6,19,yes,no,no,yes,no,no,no,no,19940,9400,10540,5291,2744,2547,29660,15793,13867,8844,2608,6236,2418,1224,1194,2514,1328,1186,5866,3035,2831,4851,2329,2522,4632,2399,2233,188.0,24.0,0.0,0.0,147.0,2.0,15.0,0.0,0.0,0.0,188.0,0.0,5.0,152.0,25.0,6.0,6,3.2411435589999997,2.039699515,10.61993078,0.884994232,0.134948126,0.533712305,1.491079474,1.394939255,0.21253071699999998,7.255382000000001,1.174657,13.51746,1.1995011290000002,14.39401355,6.0,1.1995011290000002,2.6516698869999997,6,0.083032035,0.996384425,1.024290585,no,7.737661271,0.711988579,4.065006472,4.9128040760000005,6.187219824,0.711988572,4,no,1.689524112,3,0.21253071699999998,no,5.657825299,5,7.269717559,4,3.545816308,9.241070925,0.717010342,2.107048364,1.6400415240000001,0.891288051,5.962192562,4.035492423,1.0340001090000002,1.909924084,2.69655223,4.820723521000001,1.725868669,3.045973257,4.943751237,2.286352379,4.4176500999999995,0.533712305,0.197648822,0.197648822,3.227739113,0.667011901,0.9847496590000001,0.988995587,5.345159897,3.976438528,4.113861891,3.101392782,0.208595378,poor,0.0,23.83,4,173908,1,89000,4,1000.0,1750.0,1375.0,2,0,1,0,1,0,0,0,0,0,0,0,0,0.0,43.47,7,261113,3,151000,8,860.0,1400.0,1130.0,3,1,1,2,1,0,0,1,1,0,0,1,0,0.06,59.01,14,351285,7,375706,12,922.22,1500.0,1211.11,3,1,2,4,2,0,0,4,2,0,0,4,0,0.3,54.91,20,440560,11,653945,24,642.86,1119.05,880.95,3,5,10,4,2,0,0,5,3,0,0,13,2,1.27,42.98,46,873830,25,1032371,88,702.47,1172.84,937.65,7,18,30,28,4,1,0,8,8,0,1,38,7,7.68,25.48,185,3413209,56,1828077,446,764.82,1269.88,1017.35,31,108,127,124,44,11,1,34,57,0,15,107,19,4000000
521,2011-12-01,30.0,18.0,2.0,,,,,,,Investment,Filevskij Park,9629358.472000001,89467,0.34375398799999995,0.23861713,3903,1522.0,5,3889,4904.0,5,0,705.0,3,0,18,1,no,0,6,6,no,no,no,yes,no,no,no,no,112804,51631,61173,8294,4236,4058,65115,38782,26333,16058,4692,11366,3903,1989,1914,3889,1971,1918,9249,4691,4558,23768,11420,12348,7332,3715,3617,295.0,26.0,16.0,7.0,170.0,7.0,61.0,0.0,7.0,1.0,295.0,1.0,10.0,179.0,67.0,38.0,106,1.6182088030000001,1.059871985,12.71846382,1.059871985,0.193912915,0.162265873,1.064236269,0.307440143,0.729551554,14.111379999999999,3.766173,14.76119,3.1768283339999996,38.12194,48.0,3.1768283339999996,4.470140553999999,48,0.306943967,3.683327605,1.034250223,no,7.0878589110000005,2.5674982180000003,5.625208516,6.668191672000001,7.535988199,0.41691314100000004,6,no,2.5674982230000003,4,0.250882683,no,6.208842499,50,11.54192388,5,16.75617001,6.766258163,0.508556793,1.48624168,4.093009038,3.481513891,17.19203747,5.971805298,0.37312431799999995,2.312019957,2.350131034,0.818183525,0.44590096799999995,0.968309768,5.994106106,0.636756685,2.7802217689999997,3.483356374,0.826505477,0.651024206,1.579405749,0.162265873,1.6454978519999999,0.525544829,1.223824418,1.303726863,1.810960855,2.770010679,0.408637962,satisfactory,12.39,0.0,0,0,0,0,1,500.0,1000.0,750.0,0,0,1,0,0,0,0,0,0,0,0,3,0,27.15,2.08,5,184800,3,62341,24,1090.91,1818.18,1454.55,2,5,6,2,5,4,0,0,3,0,1,5,0,38.03,2.69,6,188600,6,241581,39,1030.56,1708.33,1369.44,3,7,10,7,7,5,0,0,6,1,1,14,0,39.17,4.3,9,277300,10,460181,46,997.67,1662.79,1330.23,3,8,13,8,9,5,0,1,7,1,2,20,0,26.9,11.05,23,1367599,14,500372,89,1043.37,1728.92,1386.14,6,17,23,14,18,10,1,4,11,1,4,33,0,18.46,10.44,102,4023481,29,1501529,373,1030.77,1692.31,1361.54,35,68,82,81,69,33,5,12,29,1,6,85,5,5400000
522,2011-12-02,47.0,30.0,3.0,,,,,,,Investment,Orehovo-Borisovo Severnoe,7462269.562999999,129207,0.38709985399999997,0.007720281999999999,4669,3648.0,6,4788,6587.0,6,0,,0,0,4,2,no,0,4,2,no,no,no,no,no,no,no,no,77878,35155,42723,10079,5160,4919,83861,38868,44993,35267,11931,23336,4669,2398,2271,4788,2455,2333,11313,5780,5533,17033,8191,8842,8791,4491,4300,152.0,14.0,5.0,0.0,2.0,2.0,128.0,0.0,1.0,0.0,152.0,2.0,3.0,1.0,135.0,11.0,53,1.765055646,0.9181711659999999,10.56722618,0.880602181,0.056894712,0.597077521,1.788521408,0.524828442,0.737002907,4.846665,0.684437,4.468719,4.272875347,51.27450417,29.0,4.272875347,5.95843587,29,0.18716425399999997,2.245971049,0.999116502,no,2.577614421,10.73265385,14.06248534,15.76284874,16.31222952,2.261347795,23,no,2.261347795,52,2.3349661569999998,no,17.00785259,32,2.060783823,11,7.756097986,4.2594464819999995,2.444572751,0.697990222,5.926141312,3.805176341,1.575984139,1.270601629,0.400846141,1.79224474,2.2741571919999997,5.24866713,2.71041418,2.219670458,4.940685933,2.50831083,3.965461525,0.660638794,0.7932878590000001,1.057623817,1.580903138,0.597077521,1.681631804,1.111637051,6.961061871,12.13896123,1.788521408,3.2418248160000003,0.372538549,poor,0.0,0.0,0,0,0,0,2,900.0,1500.0,1200.0,0,1,0,0,1,0,0,0,0,0,0,1,0,11.07,1.74,0,0,5,200500,21,576.19,1000.0,788.1,0,7,9,4,1,0,0,0,0,0,0,2,1,21.11,0.82,2,54500,6,230254,29,703.57,1178.57,941.07,1,9,9,7,2,1,0,0,1,0,0,2,2,31.29,2.55,2,54500,9,358021,40,683.78,1162.16,922.97,3,11,14,8,3,1,0,2,4,0,1,9,4,26.69,3.26,2,54500,15,1198921,54,741.67,1260.42,1001.04,6,12,19,10,5,2,0,3,6,0,1,18,6,17.96,8.01,6,259542,31,1561188,96,667.44,1145.35,906.4,10,23,37,18,6,2,0,6,18,0,2,48,9,6700000
523,2011-12-02,31.0,21.0,7.0,,,,,,,Investment,Cheremushki,5467178.308999999,102618,0.055779365,0.1363303,5628,1944.0,4,6141,6887.0,5,0,262.0,3,0,6,4,no,0,6,10,no,no,no,yes,no,no,no,no,130396,59093,71303,12524,6442,6082,65782,33606,32176,24312,7633,16679,5628,2817,2811,6141,3243,2898,13816,7102,6714,22262,10791,11471,11007,5665,5342,316.0,130.0,0.0,0.0,28.0,18.0,140.0,0.0,0.0,0.0,316.0,0.0,0.0,216.0,52.0,48.0,130,1.980692736,1.348228236,14.98218462,1.248515385,0.282087911,0.21082824,1.283827198,0.055687898,1.336446831,6.924861999999999,4.1663879999999995,8.688748,5.047973129,60.57567755,42.0,5.047973129,6.60537386,42,0.126833243,1.5219989109999998,0.6544822339999999,no,7.725366147000001,4.0743115439999995,7.06168863,8.295453927999999,9.007845301,2.343087065,16,no,3.295615213,2,2.76681189,no,9.978938673,32,7.056277483,2,15.07457004,3.097110155,1.180489651,1.672033941,3.4014476719999998,3.343741973,6.408193952,2.616845212,0.621142897,1.7445058009999999,6.522909051,6.937442105,1.9895692880000002,0.590635189,13.42626042,2.124677524,1.177062977,1.5838536619999999,0.9696259290000001,0.631516211,0.466186795,0.4470936,1.546310294,0.645875344,2.848119891,2.190492939,2.220922242,2.03965492,0.40813011899999996,satisfactory,4.45,0.0,0,0,0,0,4,833.33,1333.33,1083.33,1,0,1,2,0,0,0,0,0,0,0,0,0,6.17,0.0,5,81100,2,30000,32,670.97,1129.03,900.0,1,6,13,11,1,0,0,0,3,0,1,5,0,8.75,0.62,8,254060,4,153800,63,693.44,1172.13,932.79,2,11,26,20,4,0,0,0,4,0,1,8,0,9.92,4.34,19,437349,11,356800,90,772.73,1284.09,1028.41,2,15,31,32,9,1,0,2,7,0,1,19,1,10.84,9.49,37,1243691,15,562300,176,764.33,1277.78,1021.05,5,34,63,53,18,2,1,4,14,1,4,31,7,16.8,11.26,86,2805607,48,1846964,393,750.81,1254.03,1002.42,21,96,123,103,42,6,2,10,28,2,7,87,11,5900000
524,2011-12-02,34.0,14.0,2.0,,,,,,,Investment,Vostochnoe Degunino,3875439.354,94564,0.100505636,0.219006007,6222,3062.0,4,6746,5692.0,4,0,,1,0,3,2,no,0,4,3,no,no,no,no,no,no,no,no,64931,28809,36122,13938,7131,6807,59008,29219,29789,21618,6400,15218,6222,3117,3105,6746,3531,3215,15801,8034,7767,12584,6028,6556,12121,6183,5938,159.0,39.0,0.0,0.0,2.0,7.0,111.0,0.0,0.0,0.0,159.0,0.0,0.0,1.0,134.0,24.0,90,2.834228271,1.2500304309999999,15.00036517,1.2500304309999999,0.301807297,0.471570534,1.4675368169999998,0.026158092,0.147487106,22.50613,1.9808569999999999,0.222215,0.553574028,6.642888332,1.0,2.2148879480000003,4.040300173,64,0.280097143,3.3611657139999997,0.689631329,no,5.371519601,7.609227144,9.95367161,10.55076833,12.03859259,0.822056922,5,no,5.371519622,1,0.135955341,no,8.817786407,121,11.66315236,5,16.72467791,2.712193557,0.9497061370000001,1.7420090769999999,5.287964088,1.705352362,16.96649978,4.323001678,0.264123276,2.57328612,5.037443464,4.922119507,1.4987390230000002,3.504779353,7.532379516000001,3.9783408939999996,3.673661562,1.980110452,0.7470190790000001,0.8912056279999999,0.262815035,0.471570534,1.385690242,0.7694754,1.331964197,8.083532398,4.749533969,4.130239659,0.635463873,poor,14.01,33.53,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,5.83,40.29,4,198633,3,41640,7,700.0,1200.0,950.0,2,0,3,2,0,0,0,0,2,0,0,4,0,7.58,39.69,6,225605,4,56430,17,792.31,1307.69,1050.0,4,1,5,6,1,0,0,2,9,1,0,6,0,7.36,32.6,15,327767,8,182430,44,684.21,1144.74,914.47,6,10,13,12,3,0,0,3,9,1,0,12,0,10.19,26.95,24,451674,20,541735,84,725.33,1226.67,976.0,9,18,31,19,3,4,0,4,11,1,0,24,1,17.43,18.66,43,933843,43,1293579,203,699.47,1171.96,935.71,14,54,64,53,14,4,0,12,29,1,2,77,9,1000000
525,2011-12-02,51.0,30.0,11.0,,,,,,,Investment,Vyhino-Zhulebino,15094874.77,219609,0.300284261,0.033493708,10167,7610.0,10,10573,16049.0,11,0,1322.0,3,0,11,11,no,0,8,1,no,no,no,yes,no,no,no,no,1318695,607126,711569,22341,11471,10870,140182,71360,68822,57086,19275,37811,10167,5279,4888,10573,5409,5164,25474,13030,12444,276143,137389,138754,19389,9977,9412,567.0,112.0,81.0,5.0,38.0,8.0,320.0,0.0,2.0,1.0,566.0,5.0,54.0,203.0,210.0,94.0,144,1.451824836,0.756126913,9.07352296,0.756126913,0.138887806,0.5729867710000001,3.246122868,0.140991822,1.3118477640000001,5.075043,3.186233,5.140448,1.259180416,15.11016499,35.0,1.259180416,1.9094982280000001,35,0.303867167,3.646406002,0.863259824,no,1.5915408119999999,9.49252641,13.62800405,14.51178748,15.75987567,0.26241899399999996,11,no,0.263492245,7,0.58242119,no,17.82556219,5,0.659643933,14,5.967613626,12.53100236,1.481680806,1.621173259,7.422209489,0.6171896029999999,9.252720982,3.379374659,0.16855896399999998,2.8960902839999996,5.5061669879999995,12.58027665,3.49121664,1.626961139,11.30588091,0.7471393009999999,2.716254505,0.8707487340000001,1.2691519390000001,1.9834086569999998,0.5724087760000001,0.5729867710000001,0.49749781600000004,0.445342036,11.64811675,5.609578663,2.731797204,2.646693736,0.522974048,good,10.57,0.0,0,0,0,0,0,,,,0,0,0,0,0,0,0,1,1,0,0,1,0,15.05,0.0,0,0,0,0,6,750.0,1250.0,1000.0,0,0,3,3,0,0,0,1,1,0,0,3,0,14.09,0.49,0,0,2,11500,10,680.0,1150.0,915.0,0,1,5,4,0,0,0,2,1,0,0,4,0,13.7,2.04,1,26950,7,138376,11,645.45,1090.91,868.18,0,2,5,4,0,0,0,2,1,0,0,7,0,17.24,2.96,2,138650,11,195956,18,633.33,1083.33,858.33,0,3,9,6,0,0,0,3,5,0,2,10,1,21.95,4.64,2,138650,18,709309,55,696.23,1169.81,933.02,2,13,20,16,3,1,0,7,14,0,4,29,7,6500000
526,2011-12-02,35.0,19.0,4.0,,,,,,,Investment,Nagatinskij Zaton,9589336.912,115352,0.37260204399999997,0.049637257000000004,6880,3119.0,5,7759,6237.0,8,0,229.0,1,0,6,1,yes,1,3,0,no,no,no,no,no,no,no,no,76284,34200,42084,15727,7925,7802,70194,35622,34572,29431,9266,20165,6880,3466,3414,7759,3909,3850,17700,8998,8702,15164,7571,7593,13729,6929,6800,245.0,83.0,1.0,0.0,67.0,4.0,90.0,0.0,0.0,0.0,244.0,1.0,1.0,143.0,84.0,15.0,2,2.876589643,1.970466499,23.49818731,1.9581822759999998,0.054759129000000004,0.285273407,1.276548436,0.286303274,0.27237742600000003,1.060167,5.166392,9.036841,4.7351228260000005,56.82147391,2.0,4.964902333,6.619634423,2,0.054065947999999996,0.648791377,0.401807974,no,9.113569445,3.251163852,6.579414392,8.185177806,8.830087231,3.2511638489999997,4,no,3.641731838,2,1.324308078,no,10.56571526,32,7.029242976,2,8.40856453,3.681742981,2.601539666,1.936351102,3.6378818880000003,1.4815372580000001,8.233697454,4.747845834,0.742413098,1.5860036659999999,10.29595257,7.450202524,0.41847724299999994,3.2509478919999997,13.97300849,0.680554799,3.1756899869999997,0.8378428440000001,0.216813344,1.445497816,1.187240511,0.33564547899999997,1.518364438,0.844654105,5.516120977000001,8.153018589,1.404960204,2.50011481,0.44846923200000005,excellent,7.23,8.52,0,0,1,1465,1,500.0,1000.0,750.0,0,0,1,0,0,0,0,0,0,0,0,2,0,15.21,9.19,0,0,1,1465,4,950.0,1625.0,1287.5,0,1,2,0,0,1,0,0,1,0,0,3,0,15.6,10.06,1,16600,4,20065,15,666.67,1166.67,916.67,0,5,7,1,1,1,0,0,1,0,4,7,0,17.96,14.2,2,86600,6,102065,17,694.12,1205.88,950.0,0,6,7,1,2,1,0,1,5,0,4,7,0,16.59,25.66,8,641430,11,326165,29,660.71,1125.0,892.86,1,10,10,5,2,1,0,1,10,0,5,17,1,10.6,27.08,60,2559861,44,1940192,170,665.63,1131.25,898.44,10,50,59,35,13,3,0,11,27,0,9,71,15,6450000
527,2011-12-02,52.0,30.0,5.0,,,,,,,Investment,Severnoe Tushino,9249237.174,156377,0.374067926,0.0,10190,4116.0,5,11319,9891.0,5,0,1145.0,3,0,1,2,no,0,5,0,no,no,no,no,no,no,no,no,53786,24231,29555,22961,12039,10922,93843,47269,46574,39573,12538,27035,10190,5334,4856,11319,5929,5390,26095,13597,12498,11372,5629,5743,20140,10531,9609,318.0,50.0,7.0,1.0,16.0,9.0,235.0,0.0,0.0,0.0,318.0,0.0,2.0,165.0,93.0,58.0,22,2.330844213,1.6744952830000002,18.3374152,1.528117933,0.288960327,0.527713754,1.983948193,0.039654693,1.313911676,17.01953,3.2851779999999997,9.732636,3.347522665,40.17027198,4.0,3.4589458889999998,4.712878021,4,0.070648746,0.847784946,1.166009353,no,1.5809124909999999,11.77114999,14.37978875,15.16149782,16.40548058,1.5809125030000002,1,no,2.65192979,17,1.313911676,no,16.09054914,83,5.346786799999999,1,23.96151383,7.0271289889999995,3.2621281339999997,1.630050723,6.843429627000001,1.003680677,22.06740923,1.768938549,0.304876263,1.199195325,8.84738182,5.466403531,1.353312378,1.068965149,9.362959758999999,1.312734001,9.515330081,1.597151477,0.8246282079999999,1.450708425,0.561738223,0.527713754,1.1094968379999999,1.178953732,10.74174821,15.60284615,12.52960498,0.686293255,0.102147927,satisfactory,8.28,0.0,0,0,0,0,2,1500.0,2500.0,2000.0,1,0,0,0,1,0,0,0,0,0,0,1,0,12.55,0.0,0,0,1,0,4,1250.0,2000.0,1625.0,2,0,0,1,1,0,0,0,0,0,1,1,0,25.73,1.21,1,9881,4,174458,12,710.0,1200.0,955.0,2,2,4,3,1,0,0,2,1,0,1,6,1,28.95,5.27,3,38471,7,249958,20,588.24,1029.41,808.82,3,5,8,3,1,0,0,3,1,0,1,8,1,23.06,14.55,7,217047,14,342222,38,767.65,1308.82,1038.24,4,7,14,7,5,1,0,4,2,0,1,17,1,21.44,6.9,25,721812,46,1495278,161,768.42,1286.18,1027.3,9,36,54,41,16,4,1,11,11,0,1,56,8,7800000
528,2011-12-02,32.0,18.0,5.0,,,,,,,Investment,Otradnoe,10053051.74,175518,0.09627019699999999,0.300322518,9753,5088.0,4,10311,12721.0,4,0,,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,61396,27916,33480,21400,11094,10306,112133,59089,53044,41985,12703,29282,9753,5044,4709,10311,5335,4976,23849,12412,11437,11588,5359,6229,18732,9663,9069,282.0,35.0,0.0,0.0,20.0,5.0,222.0,0.0,0.0,0.0,282.0,0.0,0.0,14.0,246.0,22.0,24,1.35560244,0.65142375,7.817085004,0.65142375,0.003515153,0.468946531,1.891207207,0.185121599,0.614932415,22.84533,1.9000650000000001,1.9727270000000001,3.358509722,40.30211666,1.0,3.6619436860000003,5.333507441,23,0.206272404,2.4752688419999997,0.856645585,no,3.6319101860000003,8.474721911,10.65691286,11.23284327,12.712520300000001,3.2037010539999997,5,no,3.631910196,1,1.0509113620000001,no,11.38886887,101,15.44672419,4,16.05062984,5.097997676,2.3950561830000003,1.91569416,6.68339533,1.9643275219999998,8.81335623,0.80467531,0.18578848899999997,2.182638508,0.747991533,6.762195145,3.594035851,3.859043598,4.581992827,1.779185183,2.22922783,1.35531647,0.45642810899999997,1.0594237579999999,0.298223086,0.468946531,1.367121143,0.7366043240000001,1.6904943730000002,7.47458712,4.946118096,4.9228518910000005,0.178109635,good,6.17,0.0,0,0,1,38000,6,460.0,900.0,680.0,1,1,4,0,0,0,0,0,0,0,0,1,0,10.35,10.02,0,0,3,79970,17,613.33,1066.67,840.0,2,4,7,3,1,0,0,0,1,0,0,3,1,9.03,8.7,4,74300,5,98590,27,632.0,1100.0,866.0,2,6,12,5,2,0,0,1,2,0,0,10,2,10.15,17.49,6,224342,14,344997,41,630.77,1089.74,860.26,2,12,17,7,2,1,0,3,6,1,0,15,3,12.28,21.42,16,391550,21,726130,79,638.03,1098.59,868.31,8,21,30,14,5,1,0,5,12,1,0,29,3,15.48,17.01,44,838601,53,2548292,206,683.96,1144.39,914.17,19,63,58,48,13,5,0,14,25,1,2,83,5,1000000
529,2011-12-02,32.0,18.0,3.0,,,,,,,Investment,Pechatniki,18445806.5,83369,0.030696592999999998,0.42882581799999997,4615,2936.0,5,5011,5791.0,5,0,730.0,0,0,4,5,no,0,2,8,no,no,no,yes,no,no,no,yes,43795,21145,22650,10341,5333,5008,51393,25972,25421,21635,6654,14981,4615,2428,2187,5011,2542,2469,11726,6046,5680,8822,4418,4404,8970,4633,4337,298.0,53.0,22.0,0.0,114.0,5.0,99.0,0.0,4.0,1.0,298.0,4.0,12.0,155.0,103.0,24.0,78,4.066106252,2.605047142,31.2605657,2.605047142,0.146959903,0.626187078,1.033085275,0.34795603,0.656464523,1.7268009999999998,3.807756,9.597861,1.927491464,23.12989756,17.0,1.927491464,3.219161655,17,0.116023818,1.39228581,0.277977405,no,7.022540151,5.1370323110000005,8.27462939,9.677473212999999,10.47521895,4.003592331,3,no,5.137032318999999,4,0.389519636,no,12.29036473,5,10.01954641,3,6.088463409,4.165376587,0.7217864509999999,3.173720743,5.637847224,3.769065975,5.139505804,2.1144634509999998,1.26110307,2.58911513,5.064418763,4.963011966,1.88105947,1.077480791,1.084546451,3.666651968,2.046268086,0.626187078,2.002556464,1.488781711,0.323492619,0.626187078,1.43966274,0.46265241,7.225228135,7.5824444070000006,3.5292236160000003,1.8427543640000001,0.281934088,excellent,1.93,0.0,0,0,0,0,1,,,,1,0,0,0,0,0,0,0,2,0,0,0,0,3.14,13.23,0,0,0,0,5,750.0,1250.0,1000.0,1,0,2,2,0,0,0,0,3,0,0,0,0,5.82,22.78,1,3752,0,0,7,750.0,1250.0,1000.0,1,0,3,3,0,0,0,1,5,0,0,1,0,5.56,24.98,3,25823,0,0,10,833.33,1388.89,1111.11,1,0,4,4,1,0,0,2,6,0,1,9,1,9.46,20.46,4,28523,10,258963,50,613.04,1043.48,828.26,4,14,18,12,2,0,0,3,12,0,1,21,4,17.49,15.75,20,1217189,41,1264380,125,623.48,1069.57,846.52,10,39,44,22,9,1,0,8,29,0,7,65,12,4320000
530,2011-12-03,32.0,13.0,2.0,,,,,,,Investment,Fili Davydkovo,6982964.492000001,111374,0.348985814,0.0,7116,3422.0,5,7425,6974.0,7,1,,2,0,6,0,no,0,5,1,no,no,no,yes,no,no,no,no,89467,47710,41757,15500,7766,7734,65613,33829,31784,30261,9321,20940,7116,3589,3527,7425,3683,3742,17354,8735,8619,19098,10333,8765,13592,6775,6817,405.0,72.0,3.0,4.0,200.0,5.0,119.0,0.0,2.0,0.0,404.0,0.0,3.0,281.0,77.0,43.0,135,4.0246915219999995,3.93483859,37.31965763,3.1099714689999995,0.16591044300000002,0.411326566,0.715992982,0.040373591,1.5230349669999999,15.2645,3.018913,16.69773,4.904228546000001,58.85074255,22.0,2.571849012,4.89762099,22,0.05433893099999999,0.652067173,0.8078312329999999,no,4.702417245,4.9030427969999995,7.905912316,8.950203624,9.825248401,0.108463277,6,no,0.829886461,9,0.38128684399999996,no,7.635922011,50,13.79259359,5,18.96924169,7.92093858,0.9263458720000001,0.964344313,3.451130131,2.6914656810000004,13.75295235,4.673797327,0.9462272490000001,2.918707672,6.250847573,4.6950811969999995,2.18127658,1.482294211,7.914149806,1.091936711,6.34178357,1.5858516619999998,0.128517185,0.872409115,1.287528355,0.411326566,1.395292514,1.148328169,2.213760459,4.852596537,4.133757708,0.794983709,0.6155597979999999,satisfactory,14.52,0.0,0,0,1,5400,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,22.03,0.0,1,31000,3,159000,5,620.0,1100.0,860.0,0,2,2,0,1,0,0,0,0,0,1,2,0,36.11,0.0,1,31000,5,163940,12,1081.82,1772.73,1427.27,1,3,2,2,2,2,0,1,4,0,1,10,0,39.25,1.39,3,86565,7,166545,30,1203.57,1982.14,1592.86,2,4,7,5,6,6,0,2,5,0,1,18,0,30.4,6.68,7,224965,10,208353,48,1053.33,1744.44,1398.89,3,8,12,9,10,6,0,3,8,1,2,26,1,19.97,12.63,39,1618837,32,996234,158,997.95,1647.26,1322.6,12,29,42,33,25,15,2,10,23,1,4,77,1,7600000
